15091,"Date:  Sun, 05 Jan 2020 06:25:08 GMT6 months ago",2716146, 3.05x
15092,"Date:  Sun, 05 Jan 2020 06:25:32 GMT6 months ago",2716147, 1.8x
15093,"Date:  Sun, 05 Jan 2020 06:25:49 GMT6 months ago",2716148, 1.65x
15094,"Date:  Sun, 05 Jan 2020 06:26:04 GMT6 months ago",2716149, 2.89x
15095,"Date:  Sun, 05 Jan 2020 06:26:28 GMT6 months ago",2716150, 2.33x
15096,"Date:  Sun, 05 Jan 2020 06:26:48 GMT6 months ago",2716151, 1.39x
15097,"Date:  Sun, 05 Jan 2020 06:27:01 GMT6 months ago",2716152, 6.6x
15098,"Date:  Sun, 05 Jan 2020 06:27:37 GMT6 months ago",2716153, 1.89x
15099,"Date:  Sun, 05 Jan 2020 06:27:54 GMT6 months ago",2716154, 5.31x
15100,"Date:  Sun, 05 Jan 2020 06:28:26 GMT6 months ago",2716155, 1x
15101,"Date:  Sun, 05 Jan 2020 06:28:35 GMT6 months ago",2716156, 8.18x
15102,"Date:  Sun, 05 Jan 2020 06:29:13 GMT6 months ago",2716157, 1.72x
15103,"Date:  Sun, 05 Jan 2020 06:29:29 GMT6 months ago",2716158, 122.83x
15104,"Date:  Sun, 05 Jan 2020 06:30:47 GMT6 months ago",2716159, 2.65x
15105,"Date:  Sun, 05 Jan 2020 06:31:09 GMT6 months ago",2716160, 1.95x
15106,"Date:  Sun, 05 Jan 2020 06:31:27 GMT6 months ago",2716161, 5.82x
15107,"Date:  Sun, 05 Jan 2020 06:32:01 GMT6 months ago",2716162, 1.21x
15108,"Date:  Sun, 05 Jan 2020 06:32:12 GMT6 months ago",2716163, 2.77x
15109,"Date:  Sun, 05 Jan 2020 06:32:35 GMT6 months ago",2716164, 2.2x
15110,"Date:  Sun, 05 Jan 2020 06:32:54 GMT6 months ago",2716165, 1.09x
15111,"Date:  Sun, 05 Jan 2020 06:33:04 GMT6 months ago",2716166, 1.31x
15112,"Date:  Sun, 05 Jan 2020 06:33:16 GMT6 months ago",2716167, 1.18x
15113,"Date:  Sun, 05 Jan 2020 06:33:27 GMT6 months ago",2716168, 1.5x
15114,"Date:  Sun, 05 Jan 2020 06:33:41 GMT6 months ago",2716169, 3.5x
15115,"Date:  Sun, 05 Jan 2020 06:34:07 GMT6 months ago",2716170, 1.13x
15116,"Date:  Sun, 05 Jan 2020 06:34:17 GMT6 months ago",2716171, 12.32x
15117,"Date:  Sun, 05 Jan 2020 06:35:02 GMT6 months ago",2716172, 1.87x
15118,"Date:  Sun, 05 Jan 2020 06:35:19 GMT6 months ago",2716173, 1.09x
15119,"Date:  Sun, 05 Jan 2020 06:35:29 GMT6 months ago",2716174, 6.86x
15120,"Date:  Sun, 05 Jan 2020 06:36:05 GMT6 months ago",2716175, 1.17x
15121,"Date:  Sun, 05 Jan 2020 06:36:15 GMT6 months ago",2716176, 1.32x
15122,"Date:  Sun, 05 Jan 2020 06:36:27 GMT6 months ago",2716177, 1.36x
15123,"Date:  Sun, 05 Jan 2020 06:36:40 GMT6 months ago",2716178, 1.21x
15124,"Date:  Sun, 05 Jan 2020 06:36:51 GMT6 months ago",2716179, 1.07x
15125,"Date:  Sun, 05 Jan 2020 06:37:01 GMT6 months ago",2716180, 1.58x
15126,"Date:  Sun, 05 Jan 2020 06:37:15 GMT6 months ago",2716181, 2.19x
15127,"Date:  Sun, 05 Jan 2020 06:37:35 GMT6 months ago",2716182, 2.73x
15128,"Date:  Sun, 05 Jan 2020 06:37:58 GMT6 months ago",2716183, 1.21x
15129,"Date:  Sun, 05 Jan 2020 06:38:09 GMT6 months ago",2716184, 1.92x
15130,"Date:  Sun, 05 Jan 2020 06:38:27 GMT6 months ago",2716185, 1.08x
23211,"Date:  Sun, 05 Jan 2020 06:38:36 GMT6 months ago",2716186, 2.59x
22960,"Date:  Sun, 05 Jan 2020 06:38:58 GMT6 months ago",2716187, 3.09x
15131,"Date:  Sun, 05 Jan 2020 06:39:23 GMT6 months ago",2716188, 259.45x
15132,"Date:  Sun, 05 Jan 2020 06:40:51 GMT6 months ago",2716189, 1.22x
15133,"Date:  Sun, 05 Jan 2020 06:41:02 GMT6 months ago",2716190, 2.03x
15134,"Date:  Sun, 05 Jan 2020 06:41:21 GMT6 months ago",2716191, 1.58x
15135,"Date:  Sun, 05 Jan 2020 06:41:36 GMT6 months ago",2716192, 2.2x
15136,"Date:  Sun, 05 Jan 2020 06:41:55 GMT6 months ago",2716193, 3.46x
15137,"Date:  Sun, 05 Jan 2020 06:42:22 GMT6 months ago",2716194, 2.19x
15138,"Date:  Sun, 05 Jan 2020 06:42:41 GMT6 months ago",2716195, 2.57x
15139,"Date:  Sun, 05 Jan 2020 06:43:03 GMT6 months ago",2716196, 1.13x
15140,"Date:  Sun, 05 Jan 2020 06:43:13 GMT6 months ago",2716197, 3.81x
15141,"Date:  Sun, 05 Jan 2020 06:43:41 GMT6 months ago",2716198, 36.5x
15142,"Date:  Sun, 05 Jan 2020 06:44:41 GMT6 months ago",2716199, 1.23x
15143,"Date:  Sun, 05 Jan 2020 06:44:52 GMT6 months ago",2716200, 1.29x
15144,"Date:  Sun, 05 Jan 2020 06:45:04 GMT6 months ago",2716201, 1.91x
15145,"Date:  Sun, 05 Jan 2020 06:45:22 GMT6 months ago",2716202, 2.59x
15146,"Date:  Sun, 05 Jan 2020 06:45:44 GMT6 months ago",2716203, 7.92x
15147,"Date:  Sun, 05 Jan 2020 06:46:22 GMT6 months ago",2716204, 3.73x
15148,"Date:  Sun, 05 Jan 2020 06:46:49 GMT6 months ago",2716205, 5.36x
15149,"Date:  Sun, 05 Jan 2020 06:47:22 GMT6 months ago",2716206, 2.63x
15150,"Date:  Sun, 05 Jan 2020 06:47:44 GMT6 months ago",2716207, 1.95x
15151,"Date:  Sun, 05 Jan 2020 06:48:02 GMT6 months ago",2716208, 1.06x
15152,"Date:  Sun, 05 Jan 2020 06:48:11 GMT6 months ago",2716209, 4.73x
15153,"Date:  Sun, 05 Jan 2020 06:48:42 GMT6 months ago",2716210, 56.18x
15154,"Date:  Sun, 05 Jan 2020 06:49:48 GMT6 months ago",2716211, 5.73x
15155,"Date:  Sun, 05 Jan 2020 06:50:21 GMT6 months ago",2716212, 3x
15156,"Date:  Sun, 05 Jan 2020 06:50:45 GMT6 months ago",2716213, 1.29x
15157,"Date:  Sun, 05 Jan 2020 06:50:57 GMT6 months ago",2716214, 1.04x
15158,"Date:  Sun, 05 Jan 2020 06:51:06 GMT6 months ago",2716215, 2.94x
15159,"Date:  Sun, 05 Jan 2020 06:51:30 GMT6 months ago",2716216, 1.7x
15160,"Date:  Sun, 05 Jan 2020 06:51:46 GMT6 months ago",2716217, 2.86x
15161,"Date:  Sun, 05 Jan 2020 06:52:10 GMT6 months ago",2716218, 3.04x
15162,"Date:  Sun, 05 Jan 2020 06:52:34 GMT6 months ago",2716219, 5.55x
15163,"Date:  Sun, 05 Jan 2020 06:53:07 GMT6 months ago",2716220, 1.5x
15164,"Date:  Sun, 05 Jan 2020 06:53:21 GMT6 months ago",2716221, 2.46x
15165,"Date:  Sun, 05 Jan 2020 06:53:42 GMT6 months ago",2716222, 1.09x
15166,"Date:  Sun, 05 Jan 2020 06:53:52 GMT6 months ago",2716223, 1.47x
15167,"Date:  Sun, 05 Jan 2020 06:54:06 GMT6 months ago",2716224, 6.43x
15168,"Date:  Sun, 05 Jan 2020 06:54:41 GMT6 months ago",2716225, 1.47x
15169,"Date:  Sun, 05 Jan 2020 06:54:55 GMT6 months ago",2716226, 1x
23212,"Date:  Sun, 05 Jan 2020 06:55:03 GMT6 months ago",2716227, 1.75x
15170,"Date:  Sun, 05 Jan 2020 06:55:19 GMT6 months ago",2716228, 2.46x
15171,"Date:  Sun, 05 Jan 2020 06:55:40 GMT6 months ago",2716229, 1x
15172,"Date:  Sun, 05 Jan 2020 06:55:49 GMT6 months ago",2716230, 1.3x
15173,"Date:  Sun, 05 Jan 2020 06:56:01 GMT6 months ago",2716231, 1.81x
15174,"Date:  Sun, 05 Jan 2020 06:56:18 GMT6 months ago",2716232, 14.58x
15175,"Date:  Sun, 05 Jan 2020 06:57:05 GMT6 months ago",2716233, 1.16x
15176,"Date:  Sun, 05 Jan 2020 06:57:15 GMT6 months ago",2716234, 1.53x
15177,"Date:  Sun, 05 Jan 2020 06:57:30 GMT6 months ago",2716235, 1x
15178,"Date:  Sun, 05 Jan 2020 06:57:38 GMT6 months ago",2716236, 1.48x
15179,"Date:  Sun, 05 Jan 2020 06:57:52 GMT6 months ago",2716237, 4.05x
15180,"Date:  Sun, 05 Jan 2020 06:58:20 GMT6 months ago",2716238, 1.46x
15181,"Date:  Sun, 05 Jan 2020 06:58:34 GMT6 months ago",2716239, 1.24x
15182,"Date:  Sun, 05 Jan 2020 06:58:46 GMT6 months ago",2716240, 1.07x
15183,"Date:  Sun, 05 Jan 2020 06:58:55 GMT6 months ago",2716241, 1.49x
15184,"Date:  Sun, 05 Jan 2020 06:59:09 GMT6 months ago",2716242, 1.06x
15185,"Date:  Sun, 05 Jan 2020 06:59:18 GMT6 months ago",2716243, 1.74x
15186,"Date:  Sun, 05 Jan 2020 06:59:35 GMT6 months ago",2716244, 2.15x
23213,"Date:  Sun, 05 Jan 2020 06:59:54 GMT6 months ago",2716245, 1.1x
15187,"Date:  Sun, 05 Jan 2020 07:00:03 GMT6 months ago",2716246, 1.2x
15188,"Date:  Sun, 05 Jan 2020 07:00:14 GMT6 months ago",2716247, 1x
15189,"Date:  Sun, 05 Jan 2020 07:00:23 GMT6 months ago",2716248, 1.12x
15190,"Date:  Sun, 05 Jan 2020 07:00:33 GMT6 months ago",2716249, 1.25x
15191,"Date:  Sun, 05 Jan 2020 07:00:44 GMT6 months ago",2716250, 2.07x
15192,"Date:  Sun, 05 Jan 2020 07:01:03 GMT6 months ago",2716251, 1.52x
15193,"Date:  Sun, 05 Jan 2020 07:01:17 GMT6 months ago",2716252, 3.26x
15194,"Date:  Sun, 05 Jan 2020 07:01:43 GMT6 months ago",2716253, 3.5x
15195,"Date:  Sun, 05 Jan 2020 07:02:09 GMT6 months ago",2716254, 2.27x
15196,"Date:  Sun, 05 Jan 2020 07:02:29 GMT6 months ago",2716255, 5.15x
15197,"Date:  Sun, 05 Jan 2020 07:03:01 GMT6 months ago",2716256, 1.29x
15198,"Date:  Sun, 05 Jan 2020 07:03:13 GMT6 months ago",2716257, 1.2x
15199,"Date:  Sun, 05 Jan 2020 07:03:24 GMT6 months ago",2716258, 2.06x
15200,"Date:  Sun, 05 Jan 2020 07:03:42 GMT6 months ago",2716259, 1.31x
15201,"Date:  Sun, 05 Jan 2020 07:03:55 GMT6 months ago",2716260, 1.14x
15202,"Date:  Sun, 05 Jan 2020 07:04:05 GMT6 months ago",2716261, 2.63x
15203,"Date:  Sun, 05 Jan 2020 07:04:27 GMT6 months ago",2716262, 28.32x
15204,"Date:  Sun, 05 Jan 2020 07:05:23 GMT6 months ago",2716263, 1x
15205,"Date:  Sun, 05 Jan 2020 07:05:32 GMT6 months ago",2716264, 1.16x
15206,"Date:  Sun, 05 Jan 2020 07:05:42 GMT6 months ago",2716265, 7.62x
15207,"Date:  Sun, 05 Jan 2020 07:06:20 GMT6 months ago",2716266, 1.8x
15208,"Date:  Sun, 05 Jan 2020 07:06:36 GMT6 months ago",2716267, 6.05x
15209,"Date:  Sun, 05 Jan 2020 07:07:11 GMT6 months ago",2716268, 3.84x
15210,"Date:  Sun, 05 Jan 2020 07:07:38 GMT6 months ago",2716269, 2.91x
15211,"Date:  Sun, 05 Jan 2020 07:08:02 GMT6 months ago",2716270, 1.85x
15212,"Date:  Sun, 05 Jan 2020 07:08:19 GMT6 months ago",2716271, 1.38x
15213,"Date:  Sun, 05 Jan 2020 07:08:32 GMT6 months ago",2716272, 4.15x
15214,"Date:  Sun, 05 Jan 2020 07:09:01 GMT6 months ago",2716273, 1.2x
15215,"Date:  Sun, 05 Jan 2020 07:09:12 GMT6 months ago",2716274, 125.01x
15216,"Date:  Sun, 05 Jan 2020 07:10:29 GMT6 months ago",2716275, 1.17x
15217,"Date:  Sun, 05 Jan 2020 07:10:40 GMT6 months ago",2716276, 1.3x
15218,"Date:  Sun, 05 Jan 2020 07:10:52 GMT6 months ago",2716277, 1.56x
15219,"Date:  Sun, 05 Jan 2020 07:11:07 GMT6 months ago",2716278, 20.67x
15220,"Date:  Sun, 05 Jan 2020 07:11:59 GMT6 months ago",2716279, 1.87x
15221,"Date:  Sun, 05 Jan 2020 07:12:16 GMT6 months ago",2716280, 4.14x
15222,"Date:  Sun, 05 Jan 2020 07:12:45 GMT6 months ago",2716281, 1.24x
15223,"Date:  Sun, 05 Jan 2020 07:12:56 GMT6 months ago",2716282, 2.63x
15224,"Date:  Sun, 05 Jan 2020 07:13:18 GMT6 months ago",2716283, 1.25x
15225,"Date:  Sun, 05 Jan 2020 07:13:30 GMT6 months ago",2716284, 1.7x
15226,"Date:  Sun, 05 Jan 2020 07:13:46 GMT6 months ago",2716285, 14.86x
22961,"Date:  Sun, 05 Jan 2020 07:14:33 GMT6 months ago",2716286, 1x
15227,"Date:  Sun, 05 Jan 2020 07:14:41 GMT6 months ago",2716287, 1.07x
15228,"Date:  Sun, 05 Jan 2020 07:14:51 GMT6 months ago",2716288, 4.15x
15229,"Date:  Sun, 05 Jan 2020 07:15:19 GMT6 months ago",2716289, 1.67x
15230,"Date:  Sun, 05 Jan 2020 07:15:35 GMT6 months ago",2716290, 1.29x
15231,"Date:  Sun, 05 Jan 2020 07:15:47 GMT6 months ago",2716291, 2.23x
15232,"Date:  Sun, 05 Jan 2020 07:16:07 GMT6 months ago",2716292, 3.29x
15233,"Date:  Sun, 05 Jan 2020 07:16:32 GMT6 months ago",2716293, 2.45x
15234,"Date:  Sun, 05 Jan 2020 07:16:53 GMT6 months ago",2716294, 1.06x
15235,"Date:  Sun, 05 Jan 2020 07:17:03 GMT6 months ago",2716295, 2.29x
15236,"Date:  Sun, 05 Jan 2020 07:17:23 GMT6 months ago",2716296, 1.66x
15237,"Date:  Sun, 05 Jan 2020 07:17:38 GMT6 months ago",2716297, 1.34x
15238,"Date:  Sun, 05 Jan 2020 07:17:51 GMT6 months ago",2716298, 3.34x
15239,"Date:  Sun, 05 Jan 2020 07:18:17 GMT6 months ago",2716299, 1.87x
15240,"Date:  Sun, 05 Jan 2020 07:18:34 GMT6 months ago",2716300, 3.97x
15241,"Date:  Sun, 05 Jan 2020 07:19:02 GMT6 months ago",2716301, 1.02x
15242,"Date:  Sun, 05 Jan 2020 07:19:11 GMT6 months ago",2716302, 3.54x
15243,"Date:  Sun, 05 Jan 2020 07:19:37 GMT6 months ago",2716303, 130.46x
15244,"Date:  Sun, 05 Jan 2020 07:20:55 GMT6 months ago",2716304, 1.03x
15245,"Date:  Sun, 05 Jan 2020 07:21:04 GMT6 months ago",2716305, 5.76x
15246,"Date:  Sun, 05 Jan 2020 07:21:38 GMT6 months ago",2716306, 1.37x
15247,"Date:  Sun, 05 Jan 2020 07:21:50 GMT6 months ago",2716307, 1.53x
15248,"Date:  Sun, 05 Jan 2020 07:22:05 GMT6 months ago",2716308, 3.66x
15249,"Date:  Sun, 05 Jan 2020 07:22:32 GMT6 months ago",2716309, 34.17x
15250,"Date:  Sun, 05 Jan 2020 07:23:31 GMT6 months ago",2716310, 8.11x
15251,"Date:  Sun, 05 Jan 2020 07:24:09 GMT6 months ago",2716311, 1.16x
15252,"Date:  Sun, 05 Jan 2020 07:24:20 GMT6 months ago",2716312, 1.09x
15253,"Date:  Sun, 05 Jan 2020 07:24:30 GMT6 months ago",2716313, 1.07x
23214,"Date:  Sun, 05 Jan 2020 07:24:39 GMT6 months ago",2716314, 1.91x
15254,"Date:  Sun, 05 Jan 2020 07:24:57 GMT6 months ago",2716315, 12.87x
15255,"Date:  Sun, 05 Jan 2020 07:25:42 GMT6 months ago",2716316, 1.9x
15256,"Date:  Sun, 05 Jan 2020 07:25:59 GMT6 months ago",2716317, 11.02x
15257,"Date:  Sun, 05 Jan 2020 07:26:42 GMT6 months ago",2716318, 1.24x
15258,"Date:  Sun, 05 Jan 2020 07:26:53 GMT6 months ago",2716319, 8.94x
15259,"Date:  Sun, 05 Jan 2020 07:27:33 GMT6 months ago",2716320, 5.34x
15260,"Date:  Sun, 05 Jan 2020 07:28:06 GMT6 months ago",2716321, 1.75x
15261,"Date:  Sun, 05 Jan 2020 07:28:22 GMT6 months ago",2716322, 8.51x
15262,"Date:  Sun, 05 Jan 2020 07:29:01 GMT6 months ago",2716323, 2.05x
15263,"Date:  Sun, 05 Jan 2020 07:29:20 GMT6 months ago",2716324, 8.44x
15264,"Date:  Sun, 05 Jan 2020 07:29:59 GMT6 months ago",2716325, 6.61x
15265,"Date:  Sun, 05 Jan 2020 07:30:34 GMT6 months ago",2716326, 4.4x
15266,"Date:  Sun, 05 Jan 2020 07:31:04 GMT6 months ago",2716327, 1.08x
15267,"Date:  Sun, 05 Jan 2020 07:31:13 GMT6 months ago",2716328, 2.87x
15268,"Date:  Sun, 05 Jan 2020 07:31:36 GMT6 months ago",2716329, 1.34x
15269,"Date:  Sun, 05 Jan 2020 07:31:49 GMT6 months ago",2716330, 14.73x
15270,"Date:  Sun, 05 Jan 2020 07:32:36 GMT6 months ago",2716331, 1x
15271,"Date:  Sun, 05 Jan 2020 07:32:44 GMT6 months ago",2716332, 2.52x
15272,"Date:  Sun, 05 Jan 2020 07:33:06 GMT6 months ago",2716333, 2.13x
15273,"Date:  Sun, 05 Jan 2020 07:33:25 GMT6 months ago",2716334, 1.66x
15274,"Date:  Sun, 05 Jan 2020 07:33:41 GMT6 months ago",2716335, 1.33x
15275,"Date:  Sun, 05 Jan 2020 07:33:53 GMT6 months ago",2716336, 1.22x
15276,"Date:  Sun, 05 Jan 2020 07:34:04 GMT6 months ago",2716337, 1.15x
15277,"Date:  Sun, 05 Jan 2020 07:34:15 GMT6 months ago",2716338, 10.81x
15278,"Date:  Sun, 05 Jan 2020 07:34:57 GMT6 months ago",2716339, 13.89x
15279,"Date:  Sun, 05 Jan 2020 07:35:43 GMT6 months ago",2716340, 2.33x
22962,"Date:  Sun, 05 Jan 2020 07:36:04 GMT6 months ago",2716341, 1.13x
15280,"Date:  Sun, 05 Jan 2020 07:36:14 GMT6 months ago",2716342, 5.67x
15281,"Date:  Sun, 05 Jan 2020 07:36:47 GMT6 months ago",2716343, 15.54x
22963,"Date:  Sun, 05 Jan 2020 07:37:35 GMT6 months ago",2716344, 249.29x
15282,"Date:  Sun, 05 Jan 2020 07:39:03 GMT6 months ago",2716345, 1.85x
15283,"Date:  Sun, 05 Jan 2020 07:39:20 GMT6 months ago",2716346, 2.54x
15284,"Date:  Sun, 05 Jan 2020 07:39:42 GMT6 months ago",2716347, 3.78x
15285,"Date:  Sun, 05 Jan 2020 07:40:09 GMT6 months ago",2716348, 1.04x
15286,"Date:  Sun, 05 Jan 2020 07:40:18 GMT6 months ago",2716349, 1.47x
15287,"Date:  Sun, 05 Jan 2020 07:40:32 GMT6 months ago",2716350, 2.02x
15288,"Date:  Sun, 05 Jan 2020 07:40:50 GMT6 months ago",2716351, 1.61x
15289,"Date:  Sun, 05 Jan 2020 07:41:05 GMT6 months ago",2716352, 32.8x
15290,"Date:  Sun, 05 Jan 2020 07:42:04 GMT6 months ago",2716353, 1.22x
15291,"Date:  Sun, 05 Jan 2020 07:42:15 GMT6 months ago",2716354, 1.36x
15292,"Date:  Sun, 05 Jan 2020 07:42:28 GMT6 months ago",2716355, 12.84x
15293,"Date:  Sun, 05 Jan 2020 07:43:13 GMT6 months ago",2716356, 1.82x
15294,"Date:  Sun, 05 Jan 2020 07:43:30 GMT6 months ago",2716357, 1.41x
15295,"Date:  Sun, 05 Jan 2020 07:43:43 GMT6 months ago",2716358, 1x
15296,"Date:  Sun, 05 Jan 2020 07:43:52 GMT6 months ago",2716359, 1.69x
15297,"Date:  Sun, 05 Jan 2020 07:44:07 GMT6 months ago",2716360, 14.56x
15298,"Date:  Sun, 05 Jan 2020 07:44:54 GMT6 months ago",2716361, 1.62x
15299,"Date:  Sun, 05 Jan 2020 07:45:10 GMT6 months ago",2716362, 1.27x
15300,"Date:  Sun, 05 Jan 2020 07:45:21 GMT6 months ago",2716363, 1.35x
15301,"Date:  Sun, 05 Jan 2020 07:45:34 GMT6 months ago",2716364, 1.05x
15302,"Date:  Sun, 05 Jan 2020 07:45:43 GMT6 months ago",2716365, 3.02x
15303,"Date:  Sun, 05 Jan 2020 07:46:07 GMT6 months ago",2716366, 1.68x
15304,"Date:  Sun, 05 Jan 2020 07:46:23 GMT6 months ago",2716367, 1.16x
15305,"Date:  Sun, 05 Jan 2020 07:46:33 GMT6 months ago",2716368, 1.72x
15306,"Date:  Sun, 05 Jan 2020 07:46:49 GMT6 months ago",2716369, 1.15x
15307,"Date:  Sun, 05 Jan 2020 07:47:00 GMT6 months ago",2716370, 4.7x
15308,"Date:  Sun, 05 Jan 2020 07:47:30 GMT6 months ago",2716371, 166.01x
15309,"Date:  Sun, 05 Jan 2020 07:48:52 GMT6 months ago",2716372, 8.73x
15310,"Date:  Sun, 05 Jan 2020 07:49:32 GMT6 months ago",2716373, 1.54x
15311,"Date:  Sun, 05 Jan 2020 07:49:46 GMT6 months ago",2716374, 86.99x
15312,"Date:  Sun, 05 Jan 2020 07:50:59 GMT6 months ago",2716375, 1x
15313,"Date:  Sun, 05 Jan 2020 07:51:07 GMT6 months ago",2716376, 1.59x
23215,"Date:  Sun, 05 Jan 2020 07:51:22 GMT6 months ago",2716377, 1.23x
15314,"Date:  Sun, 05 Jan 2020 07:51:33 GMT6 months ago",2716378, 5.78x
15315,"Date:  Sun, 05 Jan 2020 07:52:07 GMT6 months ago",2716379, 1.25x
15316,"Date:  Sun, 05 Jan 2020 07:52:18 GMT6 months ago",2716380, 3.4x
15317,"Date:  Sun, 05 Jan 2020 07:52:44 GMT6 months ago",2716381, 2.13x
15318,"Date:  Sun, 05 Jan 2020 07:53:04 GMT6 months ago",2716382, 1.03x
15319,"Date:  Sun, 05 Jan 2020 07:53:13 GMT6 months ago",2716383, 3.48x
15320,"Date:  Sun, 05 Jan 2020 07:53:39 GMT6 months ago",2716384, 1.29x
15321,"Date:  Sun, 05 Jan 2020 07:53:51 GMT6 months ago",2716385, 1.07x
15322,"Date:  Sun, 05 Jan 2020 07:54:00 GMT6 months ago",2716386, 1.61x
15323,"Date:  Sun, 05 Jan 2020 07:54:15 GMT6 months ago",2716387, 14.41x
15324,"Date:  Sun, 05 Jan 2020 07:55:02 GMT6 months ago",2716388, 2.29x
15325,"Date:  Sun, 05 Jan 2020 07:55:22 GMT6 months ago",2716389, 2.52x
15326,"Date:  Sun, 05 Jan 2020 07:55:44 GMT6 months ago",2716390, 4.37x
15327,"Date:  Sun, 05 Jan 2020 07:56:13 GMT6 months ago",2716391, 1.03x
15328,"Date:  Sun, 05 Jan 2020 07:56:22 GMT6 months ago",2716392, 1.04x
23216,"Date:  Sun, 05 Jan 2020 07:56:31 GMT6 months ago",2716393, 20.51x
15329,"Date:  Sun, 05 Jan 2020 07:57:22 GMT6 months ago",2716394, 1.56x
15330,"Date:  Sun, 05 Jan 2020 07:57:37 GMT6 months ago",2716395, 3.72x
15331,"Date:  Sun, 05 Jan 2020 07:58:04 GMT6 months ago",2716396, 1.21x
15332,"Date:  Sun, 05 Jan 2020 07:58:16 GMT6 months ago",2716397, 3.36x
15333,"Date:  Sun, 05 Jan 2020 07:58:41 GMT6 months ago",2716398, 1.2x
15334,"Date:  Sun, 05 Jan 2020 07:58:52 GMT6 months ago",2716399, 1.83x
15335,"Date:  Sun, 05 Jan 2020 07:59:09 GMT6 months ago",2716400, 1.89x
15336,"Date:  Sun, 05 Jan 2020 07:59:26 GMT6 months ago",2716401, 1.2x
15337,"Date:  Sun, 05 Jan 2020 07:59:37 GMT6 months ago",2716402, 5.25x
15338,"Date:  Sun, 05 Jan 2020 08:00:09 GMT6 months ago",2716403, 39.66x
15339,"Date:  Sun, 05 Jan 2020 08:01:11 GMT6 months ago",2716404, 1.62x
15340,"Date:  Sun, 05 Jan 2020 08:01:26 GMT6 months ago",2716405, 1x
15341,"Date:  Sun, 05 Jan 2020 08:01:34 GMT6 months ago",2716406, 1.01x
15342,"Date:  Sun, 05 Jan 2020 08:01:43 GMT6 months ago",2716407, 1.1x
15343,"Date:  Sun, 05 Jan 2020 08:01:52 GMT6 months ago",2716408, 2.71x
15344,"Date:  Sun, 05 Jan 2020 08:02:15 GMT6 months ago",2716409, 1.52x
15345,"Date:  Sun, 05 Jan 2020 08:02:29 GMT6 months ago",2716410, 1.91x
15346,"Date:  Sun, 05 Jan 2020 08:02:47 GMT6 months ago",2716411, 1.06x
15347,"Date:  Sun, 05 Jan 2020 08:02:56 GMT6 months ago",2716412, 1.35x
15348,"Date:  Sun, 05 Jan 2020 08:03:09 GMT6 months ago",2716413, 1.41x
15349,"Date:  Sun, 05 Jan 2020 08:03:22 GMT6 months ago",2716414, 2.04x
15350,"Date:  Sun, 05 Jan 2020 08:03:41 GMT6 months ago",2716415, 1.14x
15351,"Date:  Sun, 05 Jan 2020 08:03:51 GMT6 months ago",2716416, 2.21x
15352,"Date:  Sun, 05 Jan 2020 08:04:11 GMT6 months ago",2716417, 1.02x
15353,"Date:  Sun, 05 Jan 2020 08:04:19 GMT6 months ago",2716418, 1.51x
15354,"Date:  Sun, 05 Jan 2020 08:04:33 GMT6 months ago",2716419, 1.33x
15355,"Date:  Sun, 05 Jan 2020 08:04:46 GMT6 months ago",2716420, 1x
15356,"Date:  Sun, 05 Jan 2020 08:04:54 GMT6 months ago",2716421, 1.09x
15357,"Date:  Sun, 05 Jan 2020 08:05:04 GMT6 months ago",2716422, 7.35x
15358,"Date:  Sun, 05 Jan 2020 08:05:41 GMT6 months ago",2716423, 2.11x
15359,"Date:  Sun, 05 Jan 2020 08:06:00 GMT6 months ago",2716424, 5.18x
15360,"Date:  Sun, 05 Jan 2020 08:06:32 GMT6 months ago",2716425, 25.14x
15361,"Date:  Sun, 05 Jan 2020 08:07:26 GMT6 months ago",2716426, 8.51x
15362,"Date:  Sun, 05 Jan 2020 08:08:05 GMT6 months ago",2716427, 1.12x
15363,"Date:  Sun, 05 Jan 2020 08:08:15 GMT6 months ago",2716428, 1.79x
15364,"Date:  Sun, 05 Jan 2020 08:08:32 GMT6 months ago",2716429, 1.47x
15365,"Date:  Sun, 05 Jan 2020 08:08:46 GMT6 months ago",2716430, 1.94x
15366,"Date:  Sun, 05 Jan 2020 08:09:04 GMT6 months ago",2716431, 1x
15367,"Date:  Sun, 05 Jan 2020 08:09:12 GMT6 months ago",2716432, 1.55x
15368,"Date:  Sun, 05 Jan 2020 08:09:26 GMT6 months ago",2716433, 1.78x
15369,"Date:  Sun, 05 Jan 2020 08:09:43 GMT6 months ago",2716434, 1.78x
15370,"Date:  Sun, 05 Jan 2020 08:10:00 GMT6 months ago",2716435, 1.1x
15371,"Date:  Sun, 05 Jan 2020 08:10:09 GMT6 months ago",2716436, 1.73x
22964,"Date:  Sun, 05 Jan 2020 08:10:25 GMT6 months ago",2716437, 1.44x
15372,"Date:  Sun, 05 Jan 2020 08:10:39 GMT6 months ago",2716438, 61.76x
15373,"Date:  Sun, 05 Jan 2020 08:11:47 GMT6 months ago",2716439, 1x
15374,"Date:  Sun, 05 Jan 2020 08:11:55 GMT6 months ago",2716440, 1.36x
15375,"Date:  Sun, 05 Jan 2020 08:12:08 GMT6 months ago",2716441, 5829.38x
15376,"Date:  Sun, 05 Jan 2020 08:14:21 GMT6 months ago",2716442, 1.13x
22965,"Date:  Sun, 05 Jan 2020 08:14:31 GMT6 months ago",2716443, 1.05x
